trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,NOHAV,FYLD,NDVI,LODG,PLTHT,CHL,ANGBR,STMDI,PPSTD
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS181258P0156_2319,TMS18F1258P0156,2319,33,,2,33,19,9,51,0.88,0,149,51.7,88.5,29.768,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1121P0029_2320,TMS18F1121P0029,2320,33,,2,33,20,4,33.13,0.83,3,,48.17,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1260P0054_2321,TMS18F1260P0054,2321,33,,2,33,21,7,29.6,0.85,2,143,48.8,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1369P0010_2322,TMS18F1369P0010,2322,33,,2,33,22,5,21.33,0.89,1,163,44.57,95.04,33.144,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0051_2323,TMS18F1320P0051,2323,33,,2,33,23,9,28.07,0.86,0,161,50.53,0,24.332,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1345P0001_2324,TMS18F1345P0001,2324,33,,2,33,24,9,38.6,0.85,1,142,49.43,45.63,18.484,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1310P0151_2325,TMS18F1310P0151,2325,33,,2,33,25,9,43,0.87,3,161,49.63,0,20.756,4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2326,IITA-TMS-IBA980581,2326,34,1,2,34,25,9,40.8,0.85,0,171,43,77.37,26.786,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1142P0017_2327,TMS18F1142P0017,2327,34,,2,34,24,9,34,0.85,1,161,47.13,72.92,22.718,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2328,TMEB419,2328,34,1,2,34,23,7,37.07,0.83,1,133,48.03,0,21.682,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1073P0035_2329,TMS18F1073P0035,2329,34,,2,34,22,8,44.67,0.87,0,138,49.73,74.19,21.46,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0149_2330,TMS18F1306P0149,2330,34,,2,34,21,7,20.8,0.84,1,140,45.03,78.97,22.778,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1333p0013_2331,TMS18F1333p0013,2331,34,,2,34,20,8,36.87,0.85,0,139,46.6,77.46,23.426,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0127_2332,TMS18F1306P0127,2332,34,,2,34,19,9,44.53,0.88,1,173,51.63,74.27,26.856,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2333,IITA-TMS-IBA000070,2333,34,1,2,34,18,9,49.73,0.89,1,157,50.57,69.63,25.17,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0156_2334,TMS18F1348P0156,2334,34,,2,34,17,8,39.87,0.87,0,159.4,44.17,81.27,27.154,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1396P0053_2335,TMS18F1396P0053,2335,34,,2,34,16,9,44,0.9,2,148,46.93,74.59,24.172,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1365P0005_2336,TMS18F1365P0005,2336,34,,2,34,15,7,29.27,0.8,3,185,49.07,61.8,25.136,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0007_2337,TMS18F1318P0007,2337,34,,2,34,14,9,38.8,0.89,2,122,48.43,64.83,18.314,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1224P0014_2338,TMS18F1224P0014,2338,34,,2,34,13,3,18.13,0.88,2,,50.6,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0112_2339,TMS18F1280P0112,2339,34,,2,34,12,7,44.53,0.9,3,124,49.93,87.36,21.712,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1153P0053_2340,TMS18F1153P0053,2340,34,,2,34,11,,,0.53,1,,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1010P0011_2341,TMS18F1010P0011,2341,34,,2,34,10,2,22.87,0.88,1,,48.6,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1202p0001_2342,TMS18F1202p0001,2342,34,,2,34,9,6,27.93,0.88,0,111,46.7,73.14,22.212,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1152P0003_2343,TMS18F1152P0003,2343,34,,2,34,8,8,31.67,0.88,1,93.4,50.23,71.38,19.088,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0138_2344,TMS18F1305P0138,2344,34,,2,34,7,4,26.4,0.83,1,,47.87,69.04,20.578,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1562P0030_2345,TMS18F1562P0030,2345,34,,2,34,6,9,20.27,0.87,5,91,47.4,70.13,19.484,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0051_2346,TMS18F1348P0051,2346,34,,2,34,5,3,13.13,0.79,0,73,44.1,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1277P0031_2347,TMS18F1277P0031,2347,34,,2,34,4,5,38.27,0.81,0,102,50.73,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1178P0010_2348,TMS18F1178P0010,2348,34,,2,34,3,8,29.6,0.89,2,85,48.73,84.06,20.402,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1373P0028_2349,TMS18F1373P0028,2349,34,,2,34,2,5,28.13,0.89,0,105.2,49.8,95.24,22.056,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1338P0085_2350,TMS18F1338P0085,2350,34,,2,34,1,4,17.53,0.9,2,103,49.3,87.17,23.006,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1221P0053_2351,TMS18F1221P0053,2351,35,,2,35,1,8,26.67,0.88,1,89,40.93,90.23,24.622,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1322P0019_2352,TMS18F1322P0019,2352,35,,2,35,2,,,,,,,,9.82,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1003P0010_2353,TMS18F1003P0010,2353,35,,2,35,3,2,18,0.88,1,,47.3,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1334P0003_2354,TMS18F1334P0003,2354,35,,2,35,4,6,30.53,0.9,5,88,51.47,74.22,20.338,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2355,TMEB419,2355,35,1,2,35,5,2,6.13,0.78,2,,51.03,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1139P0076_2356,TMS18F1139P0076,2356,35,,2,35,6,6,18.53,0.87,4,75.4,45.2,84.31,18.96,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2357,IITA-TMS-IBA30572,2357,35,1,2,35,7,3,14.07,0.79,1,,43.43,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1051P0059_2358,TMS18F1051P0059,2358,35,,2,35,8,8,26.8,0.82,1,114,51.27,47.14,22.206,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0140_2359,TMS18F1280P0140,2359,35,,2,35,9,8,31.87,0.86,0,91,48.03,70.12,18.416,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1325P0032_2360,TMS18F1325P0032,2360,35,,2,35,10,2,6.93,0.83,0,,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0066_2361,TMS18F1076P0066,2361,35,,2,35,11,1,16.33,0.88,0,,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1063P0008_2362,TMS18F1063P0008,2362,35,,2,35,12,6,31.87,0.86,3,107,51.83,75.91,20.276,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2363,IITA-TMS-IBA982101,2363,35,1,2,35,13,5,24.33,0.82,0,84,40.6,82.64,24.18,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1004P0008_2364,TMS18F1004P0008,2364,35,,2,35,14,6,24.53,0.88,2,101,50.93,54.71,18.572,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1044P0013_2365,TMS18F1044P0013,2365,35,,2,35,15,6,21.27,0.84,2,119,48.2,71.32,22.674,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355P0089_2366,TMS18F1355P0089,2366,35,,2,35,16,9,27.87,0.83,3,161,47.37,0,21.008,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1286P0012_2367,TMS18F1286P0012,2367,35,,2,35,17,6,18.33,0.83,5,183,54.97,67.82,26.796,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1051P0063_2368,TMS18F1051P0063,2368,35,,2,35,18,5,10.87,0.89,2,,50.07,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1107P0020_2369,TMS18F1107P0020,2369,35,,2,35,19,4,16.47,0.85,4,185,50.63,69.67,28.372,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1335P0035_2370,TMS18F1335P0035,2370,35,,2,35,20,6,11.13,0.87,4,169,45.53,72.27,27.69,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1120P0004_2371,TMS18F1120P0004,2371,35,,2,35,21,6,14.6,0.85,2,160,49.77,60.39,24.74,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1342P0003_2372,TMS18F1342P0003,2372,35,,2,35,22,7,20.4,0.85,2,123,46.27,66.05,23.22,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1040P0044_2373,TMS18F1040P0044,2373,35,,2,35,23,7,10,0.83,7,130.4,41.67,58.42,21.702,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1096P0024_2374,TMS18F1096P0024,2374,35,,2,35,24,5,24,0.89,0,122,45.23,70.71,29.328,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1472P0042_2375,TMS18F1472P0042,2375,35,,2,35,25,4,27.33,0.9,0,127,49.9,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0098_2376,TMS18F1348P0098,2376,36,,2,36,25,9,24.73,0.89,4,180,49.1,77,26.174,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1016P0010_2377,TMS18F1016P0010,2377,36,,2,36,24,9,22,0.89,5,202.4,52.17,93.52,30.372,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1330P0020_2378,TMS18F1330P0020,2378,36,,2,36,23,8,40.13,0.89,0,166,48.1,75.33,24.144,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1370P0008_2379,TMS18F1370P0008,2379,36,,2,36,22,7,39.87,0.89,1,146,46.17,95.64,24.018,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1395P0010_2380,TMS18F1395P0010,2380,36,,2,36,21,5,26.93,0.87,0,159,45.43,0,21.418,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1349P0123_2381,TMS18F1349P0123,2381,36,,2,36,20,7,13.33,0.9,9,175,49.57,79.81,26.984,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2382,IITA-TMS-IBA980581,2382,36,1,2,36,19,9,21.47,0.86,3,190,47.27,80.07,29.522,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1339P0015_2383,TMS18F1339P0015,2383,36,,2,36,18,9,29.47,0.86,2,159,47.07,65.79,22.16,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1367P0030_2384,TMS18F1367P0030,2384,36,,2,36,17,2,14,0.86,1,,49.1,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1352P0002_2385,TMS18F1352P0002,2385,36,,2,36,16,9,26.67,0.88,6,159,48.6,80.24,27.862,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1003P0014_2386,TMS18F1003P0014,2386,36,,2,36,15,3,11.2,0.87,0,,45.13,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1175P0053_2387,TMS18F1175P0053,2387,36,,2,36,14,9,44.33,0.9,0,108,48.27,68.85,20.022,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1328P0027_2388,TMS18F1328P0027,2388,36,,2,36,13,3,26.07,0.88,1,101,50.13,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2389,IITA-TMS-IBA000070,2389,36,1,2,36,12,5,24.27,0.89,2,84,51.27,73.44,18.898,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1259P0131_2390,TMS18F1259P0131,2390,36,,2,36,11,7,15.87,0.81,4,77,49.67,65.19,21.32,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1323P0041_2391,TMS18F1323P0041,2391,36,,2,36,10,4,16.13,0.87,3,77,49.63,49.37,17.02,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0198_2392,TMS18F1344P0198,2392,36,,2,36,9,8,24.73,0.89,0,93,48.77,70.59,19.288,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1336P0014_2393,TMS18F1336P0014,2393,36,,2,36,8,8,32.33,0.87,0,95,48.2,0,17.082,4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1018P0001_2394,TMS18F1018P0001,2394,36,,2,36,7,6,43.4,0.86,0,113,48.4,75.84,20.982,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1113P0002_2395,TMS18F1113P0002,2395,36,,2,36,6,6,13.33,0.77,1,72,47.77,70.17,18.37,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0093_2396,TMS18F1324P0093,2396,36,,2,36,5,6,23,0.86,0,72,47,86.85,14.27,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1264P0058_2397,TMS18F1264P0058,2397,36,,2,36,4,2,10.93,0.9,1,,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0114_2398,TMS18F1076P0114,2398,36,,2,36,3,3,3.33,0.9,3,,45.37,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1132P0078_2399,TMS18F1132P0078,2399,36,,2,36,2,4,13.53,0.83,1,87,50.53,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1447P0002_2400,TMS18F1447P0002,2400,36,,2,36,1,8,21.07,0.87,3,99,49.9,82.54,20.92,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0117_2401,TMS18F1348P0117,2401,37,,2,37,1,6,10.2,0.88,4,120,47.87,78.26,21.546,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2402,IITA-TMS-IBA982101,2402,37,1,2,37,2,3,17.6,0.79,0,,39.9,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1365P0024_2403,TMS18F1365P0024,2403,37,,2,37,3,7,25.47,0.85,0,92,44.6,67.69,19.276,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1310P0088_2404,TMS18F1310P0088,2404,37,,2,37,4,3,24.53,0.85,1,72,49.17,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1231P0011_2405,TMS18F1231P0011,2405,37,,2,37,5,,,,,,,,11.708,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0014_2406,TMS18F1344P0014,2406,37,,2,37,6,8,34.87,0.8,0,76,51.67,16.18,19.672,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1138P0035_2407,TMS18F1138P0035,2407,37,,2,37,7,7,11.67,0.83,7,109,44.83,62.82,14.988,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1308P0084_2408,TMS18F1308P0084,2408,37,,2,37,8,3,19.6,0.84,0,,46.33,34.26,23.046,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1361P0018_2409,TMS18F1361P0018,2409,37,,2,37,9,5,30.53,0.82,1,78,47.87,65.79,18.084,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1284P0003_2410,TMS18F1284P0003,2410,37,,2,37,10,4,21,0.84,0,,44,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1314P0042_2411,TMS18F1314P0042,2411,37,,2,37,11,6,20.47,0.88,4,82,48.6,77.92,18.724,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1391P0004_2412,TMS18F1391P0004,2412,37,,2,37,12,5,32.4,0.86,0,97,49.67,26.3,18.416,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1138P0030_2413,TMS18F1138P0030,2413,37,,2,37,13,7,16.8,0.86,0,112,48.8,77.32,23.19,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1371P0001_2414,TMS18F1371P0001,2414,37,,2,37,14,6,11.73,0.86,4,88,49.7,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1352P0016_2415,TMS18F1352P0016,2415,37,,2,37,15,6,8,0.9,2,120,47.8,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1310P0148_2416,TMS18F1310P0148,2416,37,,2,37,16,9,49,0.88,0,180,48.9,77.25,27.648,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1447P0062_2417,TMS18F1447P0062,2417,37,,2,37,17,6,15.07,0.87,0,155,48.07,85.64,28.704,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1217P0034_2418,TMS18F1217P0034,2418,37,,2,37,18,4,14,0.89,1,150,43.77,60.44,25.652,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1365P0022_2419,TMS18F1365P0022,2419,37,,2,37,19,8,33.67,0.9,2,168,50.03,77.41,27.04,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1055P0036_2420,TMS18F1055P0036,2420,37,,2,37,20,4,9.2,0.89,4,170,50.33,78.54,25.234,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1038P0087_2421,TMS18F1038P0087,2421,37,,2,37,21,3,25.6,0.87,0,,48.83,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1208P0005_2422,TMS18F1208P0005,2422,37,,2,37,22,7,35.33,0.85,4,178,46.5,84.52,27.448,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1041P0002_2423,TMS18F1041P0002,2423,37,,2,37,23,3,9.27,0.86,2,,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1369P0014_2424,TMS18F1369P0014,2424,37,,2,37,24,1,4.6,0.87,0,,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1261P0005_2425,TMS18F1261P0005,2425,37,,2,37,25,6,31,0.87,0,110,47.47,98.25,27.158,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1339P0012_2426,TMS18F1339P0012,2426,38,,2,38,25,9,31.93,0.86,0,122,45.57,81.68,19.922,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1481P0009_2427,TMS18F1481P0009,2427,38,,2,38,24,6,23.47,0.88,1,124.4,46.97,67.57,22.51,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1055P0044_2428,TMS18F1055P0044,2428,38,,2,38,23,7,17.13,0.85,5,194,47.27,72.22,28.888,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1369P0023_2429,TMS18F1369P0023,2429,38,,2,38,22,,,,,,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0040_2430,TMS18F1305P0040,2430,38,,2,38,21,7,31.53,0.87,4,141,51.03,76.09,25.476,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0032_2431,TMS18F1320P0032,2431,38,,2,38,20,6,12.2,0.85,1,119,48.37,29.63,19.22,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1218P0003_2432,TMS18F1218P0003,2432,38,,2,38,19,7,9.33,0.86,7,168.4,48.53,83.22,26.104,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1272P0037_2433,TMS18F1272P0037,2433,38,,2,38,18,4,28.4,0.89,1,133,50.8,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1278P0165_2434,TMS18F1278P0165,2434,38,,2,38,17,9,21.2,0.88,3,117,47.57,74.88,21.942,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1350P0091_2435,TMS18F1350P0091,2435,38,,2,38,16,8,7.73,0.89,3,108,49.07,77.8,24.448,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1372P0024_2436,TMS18F1372P0024,2436,38,,2,38,15,9,54.67,0.89,0,130.4,47.7,58.3,22.224,3
